TABLE_NAME,COLUMN_NAME,DESCRIPTION,DATA_TYPE
V_PATIENT_ENCOUNTERS,APPT_ENTRY_USER_ID,"The unique ID of the system user who entered the appointment. Note that this may be updated if the appointment is changed. To determine the user who first entered the appointment into the system, use the column APPT_ENTRY_USER_ID in the derived table F_SCHED_APPT, or join to the audit trail table PAT_ENC_ES_AUD_ACT where LINE = 1.",VARCHAR
V_PATIENT_ENCOUNTERS,APPT_LENGTH,Scheduled appointment length in minutes.,INTEGER
V_PATIENT_ENCOUNTERS,APPT_MADE_DATE,"The date on which the appointment was made. Note that this may be updated if the appointment is changed. To determine the date on which the appointment was first entered into the system, use the column APPT_MADE_DATE in the derived table F_SCHED_APPT, or join to the audit trail table PAT_ENC_ES_AUD_ACT where LINE = 1.",DATETIME
V_PATIENT_ENCOUNTERS,APPT_PRC_ID,The unique ID of the visit type (PRC .1) assigned to the encounter when the appointment is made.,VARCHAR
V_PATIENT_ENCOUNTERS,APPT_QNR_ANS_ID,"*** Deprecated *** This column is deprecated and does not extract any data. To report on answers to appointment questionnaires, use the table PAT_ENC_QNRS_ANS.",VARCHAR
V_PATIENT_ENCOUNTERS,APPT_SERIAL_NO,"A non-unique serial number for the appointment. The APPT_SERIAL_NO is the same as the PAT_ENC_CSN_ID unless the appointment is canceled and rescheduled. In that case, the APPT_SERIAL_NO for the rescheduled appointment is the same as the initial appointment; however, these appointments have different PAT_ENC_CSN_IDs.",NUMERIC
V_PATIENT_ENCOUNTERS,APPT_STATUS_C,"The category value associated with the appointment status of the encounter as of the most recent enterprise reporting extract, such as 1 – Scheduled, 2 – Completed, 3 – Canceled, etc.",INTEGER
V_PATIENT_ENCOUNTERS,APPT_TARGET_DATE,Target date on which to schedule the appointment.,DATETIME
V_PATIENT_ENCOUNTERS,APPT_TIME,"The scheduled appointment date and time for the encounter recorded using a twenty-four hour clock, i.e. 1 P.M. on January 4, 2000, would be 01/04/2000 13:00.",DATETIME
V_PATIENT_ENCOUNTERS,ARVL_LST_DL_TIME,"The date and time the encounter was deleted from the arrival list. NOTE: This column will try to pull from the ARRIVAL LIST DELETE WHEN item (EPT 7233) first, then if it finds nothing there it will pull from AUDITED INSTANT (EPT 7544).",DATETIME
V_PATIENT_ENCOUNTERS,ARVL_LST_DL_USR_ID,"The unique ID of the system user who removed the encounter from the arrival list. This ID may be encrypted. NOTE: This column will try to pull from the ARRIVAL LIST DELETE BY WHOM item (EPT 7234) first, then if it finds nothing there it will pull from AUDITED USER ID (EPT 7543).",VARCHAR
V_PATIENT_ENCOUNTERS,AR_EPISODE_ID,"In the table PATIENT_ENCOUNTERS, the column AR_EPISODE_ID (EPT,2208) has been deprecated. The deprecated column's content/data is no longer available since it is no longer populated in Chronicles.",VARCHAR
V_PATIENT_ENCOUNTERS,ASGND_INTERP_TYPE_C,"Describes the kind of interpreter is serving an appointment. This value is meaningless (and should be empty) if the assignment status is empty, ""Not Needed"" or ""Needs Review"".",INTEGER
V_PATIENT_ENCOUNTERS,ATTND_PROV_ID,The unique ID of the attending provider.,VARCHAR
V_PATIENT_ENCOUNTERS,AVS_FIRST_USER_ID,Unique ID of the user who first prints out the After Visit Summary (AVS) for the encounter.,VARCHAR
V_PATIENT_ENCOUNTERS,AVS_PRINT_TM,The instant that the After Visit Summary (AVS) was printed for this encounter.,DATETIME
V_PATIENT_ENCOUNTERS,BENEFIT_COMP_ID,Stores the Component or Component group that were used to find the Adjudication Table when adjudicating the copay.,VARCHAR
V_PATIENT_ENCOUNTERS,BENEFIT_PACKAGE_ID,Stores the benefit package used when calculating the copay.,NUMERIC
V_PATIENT_ENCOUNTERS,BEN_ADJ_COPAY_AMT,Stores the adjudicated copy amount for the visit according to the patient's coverage benefits.,NUMERIC
V_PATIENT_ENCOUNTERS,BEN_ADJ_FORMULA_ID,Stores the Adjudication Formula used to determine the copay.,NUMERIC
V_PATIENT_ENCOUNTERS,BEN_ADJ_METHOD_C,Flag to indicate if and how the adjudicated copay was overridden,INTEGER
V_PATIENT_ENCOUNTERS,BEN_ADJ_TABLE_ID,Stores the Adjudication Table used to determine the copay.,NUMERIC
V_PATIENT_ENCOUNTERS,BEN_ENG_SP_AMT,Stores the adjudicated self-pay amount (the amount required to be paid by the patient) when determining the copay amount for the visit.,NUMERIC
V_PATIENT_ENCOUNTERS,BMI,"This is the patient's Body Mass Index, which is calculated based on the recorded height and weight.",NUMERIC
V_PATIENT_ENCOUNTERS,BP_DIASTOLIC,The diastolic portion of the patient’s blood pressure measured at this encounter.,FLOAT
V_PATIENT_ENCOUNTERS,BP_SYSTOLIC,The systolic portion of the patient’s blood pressure measured at this encounter.,FLOAT
V_PATIENT_ENCOUNTERS,BSA,"This is the patient's Body Surface Area, which is calculated based on the recorded height and weight.",NUMERIC
V_PATIENT_ENCOUNTERS,CALCULATED_ENC_STAT_C,"A status flag used to determine whether to include data from the encounter in the SlicerDicer reporting application. Statuses includes 1-Possible (e.g., the encounter is a scheduled outpatient appointment or the admission is pending) or 2-Complete (e.g., the appointment is complete, the admission is discharged).",INTEGER
V_PATIENT_ENCOUNTERS,CANCEL_REASON_C,The cancel reason category number for the patient encounter.,INTEGER
V_PATIENT_ENCOUNTERS,CANCEL_REASON_CMT,The free text entered in the Comment field during appointment cancellation.,VARCHAR
V_PATIENT_ENCOUNTERS,CERTIFICATION_C,Contains the Certification in effect for the encounter department at the time of the encounter.,INTEGER
V_PATIENT_ENCOUNTERS,CHARGE_SLIP_NUMBER,The encounter form number or charge slip number assigned to this encounter. Note: The charge slip number is also stored in the financial table TRANSACTION_DETAIL. You can use this field to link to TRANSACTION_DETAIL to identify financial transactions associated with the encounter.,VARCHAR
V_PATIENT_ENCOUNTERS,CHECKIN_TIME,"The date and time the patient was checked in for the appointment for this encounter. Note that the date portion of this value is always the appointment date, regardless of the date on which the appointment was actually checked in. Also, the time portion of this value can be modified by users in the application. This may or may not be more accurate than the system-audited time. To determine the check in instant recorded by the system, use the CHECKIN_AUD_DTTM column in PAT_ENC_7.",DATETIME
V_PATIENT_ENCOUNTERS,CHECKIN_USER_ID,The unique ID of the system user who checked in the patient for this encounter. If the encounter has not been through the Check In process this field will be NULL. This ID may be encrypted.,VARCHAR
V_PATIENT_ENCOUNTERS,CHECKOUT_TIME,"The date and time the patient was checked out for this encounter. Note that the date portion of this value is always the appointment date, regardless of the date on which the appointment was actually checked out. Also, the time portion of this value can be modified by users in the application. This may or may not be more accurate than the system-audited time. To determine the check out instant recorded by the system, use the CHECKOUT_AUD_DTTM column in PAT_ENC_7.",DATETIME
V_PATIENT_ENCOUNTERS,CHECK_IN_KIOSK_ID,Which Kiosk the appointment is checked in,VARCHAR
V_PATIENT_ENCOUNTERS,CHKIN_INDICATOR_C,The visit indicator category number for this patient encounter.,INTEGER
V_PATIENT_ENCOUNTERS,CHKIN_INDICATOR_DT,The date associated with the visit indicator as entered by an system user at Check In.,DATETIME
V_PATIENT_ENCOUNTERS,CLAIM_ID,The unique ID of the billing system Claim record (CLM record) linked to charges associated with this visit.,NUMERIC
V_PATIENT_ENCOUNTERS,CM_CT_OWNER_ID,ID of the deployment owner for this contact.,VARCHAR
V_PATIENT_ENCOUNTERS,CONSENT_TYPE_C,This item describes the type of consent that was filed for a given encounter. It is a single-response customer-defined category.,INTEGER
V_PATIENT_ENCOUNTERS,CONTACT_COMMENT,Comments entered by the provider for the contact.,VARCHAR
V_PATIENT_ENCOUNTERS,CONTACT_DATE,The date of this contact in calendar format.,DATETIME
V_PATIENT_ENCOUNTERS,COPAY_COLLECTED,"The amount in the Copay Collected field entered by the user during Check In. Note: If your facility uses the Registration or POS copay form at check-in/check-out, users may collect more than one copay per appointment. The value in this field only reflects the last copay collected for any given appointment. Data for all copays collected can be found in the PAT_ENC_COPAY_COLL table. If your facility uses the AR copay form, this is the correct data source to use.",NUMERIC
V_PATIENT_ENCOUNTERS,COPAY_DUE,The dollar amount shown in the Copay Due field of the scheduling system's Check In Patient activity. This amount may be calculated by the system using the patient's coverage benefit information or be manually entered by a user. This field may also be empty if no copay amount was entered when the patient's appointment was checked in.,NUMERIC
V_PATIENT_ENCOUNTERS,COPAY_PD_THRU,"The method by which the copay for an appointment was paid (e.g., via MyChart, a kiosk).",INTEGER
V_PATIENT_ENCOUNTERS,COPAY_PMT_EXPL_C,The copay payment explanation category number of this patient encounter.  Note: This field is only populated with data if your facility uses the POS copay form at check-in/check-out. Users may collect more than one copay per appointment. The value in this field only reflects the last copay collected for any given appointment. Data for all copays collected can be found in the PAT_ENC_COPAY_COLL table.,INTEGER
V_PATIENT_ENCOUNTERS,COPAY_REF_NUM,"The reference number of the copay as recorded for this encounter during Check In. This could be the check number or credit card number for the copay. Note: If your facility uses the Registration or POS copay form at check-in/check-out, users may collect more than one copay per appointment. The value in this field only reflects the last copay collected for any given appointment. Data for all copays collected can be found in the PAT_ENC_COPAY_COLL table. If your facility uses the AR copay form, this is the correct data source to use.",VARCHAR
V_PATIENT_ENCOUNTERS,COPAY_SOURCE_C,"The copay source category number for the patient encounter. Note: If your facility uses the Registration or POS copay form at check-in/check-out, users may collect more than one copay per appointment. The value in this field only reflects the last copay collected for any given appointment. Data for all copays collected can be found in the PAT_ENC_COPAY_COLL table. If your facility uses the AR copay form, this is the correct data source to use.",INTEGER
V_PATIENT_ENCOUNTERS,COPAY_TYPE_C,"The copay type category number of the patient encounter. Note: If your facility uses the Registration or POS copay form at check-in/check-out, users may collect more than one copay per appointment. The value in this field only reflects the last copay collected for any given appointment. Data for all copays collected can be found in the PAT_ENC_COPAY_COLL table. If your facility uses the AR copay form, this is the correct data source to use.",INTEGER
V_PATIENT_ENCOUNTERS,COVERAGE_ID,The ID number of the coverage record assigned to the visit at the time it is scheduled or when it is checked in. This ID may be encrypted.,NUMERIC
V_PATIENT_ENCOUNTERS,DATA_ENTRY_PERSON,This is the name of the user who created the encounter.,VARCHAR
V_PATIENT_ENCOUNTERS,DEPARTMENT_ID,"The ID of the department for the encounter. If there are multiple departments for the encounter, this is the ID of the first department in the list.",NUMERIC
V_PATIENT_ENCOUNTERS,DISCHARGE_DATE_DT,The discharge date for the encounter.,DATETIME
V_PATIENT_ENCOUNTERS,DOWNTIME_CSN,Downtime contact serial number,NUMERIC
V_PATIENT_ENCOUNTERS,ED_ARRIVAL_KIOSK_ID,The kiosk workstation that performed the ED arrival.,VARCHAR
V_PATIENT_ENCOUNTERS,EFFECTIVE_DATE_DT,"The date of the encounter. The returned date is handled differently depending on the contact type of the encounter: If it is a surgery encounter, the date of the surgery will be returned. If it is a Hospital encounter, Admission/Discharge/Transfer (ADT) info will be used to return an appropriate date. If ADT info cannot be found, then the Hospital Admission date (I EPT 18850) will be returned. If the Hospital Admission Date cannot be found, the temporary admission date (I EPT 18846) will be returned..",DATETIME
V_PATIENT_ENCOUNTERS,EFFECTIVE_DATE_DTTM,"The start date and time of an encounter. The start date is pulled from the date stored in the EFFECTIVE_DATE_DT column. The time references the first populated time in the following fields: hospital admission time (EPT 18851), hospital temporary admission time (EPT 18847), ADT arrival time (EPT 10815), and expected admission time (EPT 10300). The SlicerDicer reporting application uses this column to determine the EffectiveStartDate of encounters.",DATETIME
V_PATIENT_ENCOUNTERS,EFFECTIVE_DEPT_ID,The effective department ID. The department is found by returning the first department to have a value in the following order: 1) Hospital Unit 2) Procedure Pass Department (the effective department of linked appointment or admission) 3) Hospice Intake Department 4) Appointment Department,NUMERIC
V_PATIENT_ENCOUNTERS,ENC_CLOSED_USER_ID,The unique ID of the system user who closed the patient encounter. This ID may be encrypted.,VARCHAR
V_PATIENT_ENCOUNTERS,ENC_CLOSED_YN,"A flag that signifies if this encounter is closed as of the time of the enterprise reporting extract. This column will have the value Y, N or null. Null indicates that closing the encounter does not apply, such as a future appointment.",VARCHAR
